70,1990,3,8,3/8/90,16:35:00,3,IA,19,1,1,0,0,5,0,41.72,-91.57,0,0,2.5,30,1,1,1,103,0,0,0
71,1990,3,8,3/8/90,17:40:00,3,IA,19,2,0,0,0,3,0,41.77,-91.18,0,0,0.1,23,1,1,1,31,0,0,0
74,1990,3,12,3/12/90,22:40:00,3,IA,19,3,0,0,0,4,0,40.7,-91.32,0,0,0.2,20,1,1,1,111,0,0,0
78,1990,3,13,3/13/90,15:32:00,3,IA,19,4,1,0,0,5,0,40.65,-92.37,40.85,-92.28,14,23,1,1,1,51,0,0,0
79,1990,3,13,3/13/90,16:31:00,3,IA,19,5,0,0,0,3,0,41.52,-90.47,0,0,0.3,50,1,1,1,161,0,0,0
81,1990,3,13,3/13/90,16:42:00,3,IA,19,6,0,0,0,3,0,41.6,-90.28,0,0,0.2,73,1,1,1,163,0,0,0
83,1990,3,13,3/13/90,16:45:00,3,IA,19,7,3,1,0,5,0,41.6,-90.28,41.77,-90.2,15.5,250,2,0,1,0,0,0,0
83,1990,3,13,3/13/90,16:45:00,3,IA,19,7,3,0,0,5,0,41.6,-90.28,41.62,-90.33,0.5,73,2,1,2,163,0,0,0
86,1990,3,13,3/13/90,16:53:00,3,IA,19,8,4,0,0,7,0,42.23,-91.42,42.4,-91.12,19,200,1,1,1,113,105,55,61
87,1990,3,13,3/13/90,16:55:00,3,IA,19,9,1,0,0,5,0,41.6,-90.33,41.65,-90.37,13,73,1,1,1,163,45,0,0
91,1990,3,13,3/13/90,17:08:00,3,IA,19,10,1,0,0,6,0,42.23,-91.2,42.3,-91.1,6,30,1,1,1,105,0,0,0
92,1990,3,13,3/13/90,17:10:00,3,IA,19,11,1,0,0,5,0,41.38,-95.83,41.47,-95.68,8,40,1,1,1,155,0,0,0
103,1990,3,13,3/13/90,17:55:00,3,IA,19,12,1,0,0,4,0,42.57,-91,42.6,-90.98,3,23,1,1,1,61,0,0,0
120,1990,3,13,3/13/90,19:20:00,3,IA,19,13,0,0,0,3,0,41.62,-93.95,0,0,0.1,13,1,1,1,49,0,0,0
121,1990,3,13,3/13/90,19:25:00,3,IA,19,14,2,0,0,6,0,42.03,-94.03,42.3,-93.77,22,50,1,1,1,15,79,0,0
123,1990,3,13,3/13/90,19:35:00,3,IA,19,15,1,0,0,5,0,42.18,-93.85,0,0,1,30,1,1,1,15,0,0,0
128,1990,3,13,3/13/90,19:55:00,3,IA,19,16,2,15,0,6,0,41.73,-93.62,41.88,-93.4,15,60,1,1,1,153,169,0,0
131,1990,3,13,3/13/90,20:36:00,3,IA,19,17,3,1,0,5,0,42.02,-93.38,42.13,-93.3,9,100,1,1,1,169,0,0,0
200,1990,4,23,4/23/90,21:00:00,3,IA,19,18,1,0,0,5,0,43.27,-93.83,0,0,0.5,50,1,1,1,81,0,0,0
394,1990,5,19,5/19/90,14:15:00,3,IA,19,19,1,0,0,5,0,42.55,-92.32,0,0,0.3,40,1,1,1,13,0,0,0
525,1990,6,1,6/1/90,22:45:00,3,IA,19,20,1,0,0,4,0,42.63,-94.6,42.68,-94.53,3.8,50,1,1,1,151,0,0,0
527,1990,6,2,6/2/90,10:35:00,3,IA,19,21,0,0,0,4,0,40.63,-92.08,0,0,0.5,27,1,1,1,177,0,0,0
529,1990,6,2,6/2/90,11:43:00,3,IA,19,22,2,0,0,5,0,42.4,-91.68,42.45,-91.5,10.5,67,1,1,1,19,55,0,0
531,1990,6,2,6/2/90,14:12:00,3,IA,19,23,1,0,0,4,0,42.03,-90.68,0,0,1,40,1,1,1,97,0,0,0
615,1990,6,7,6/7/90,9:30:00,3,IA,19,24,0,0,0,1,0,40.68,-95.58,0,0,0.1,20,1,1,1,71,0,0,0
678,1990,6,12,6/12/90,14:20:00,3,IA,19,25,1,0,0,5,0,41.45,-94.83,0,0,1,30,1,1,1,29,0,0,0
679,1990,6,12,6/12/90,14:30:00,3,IA,19,26,0,0,0,3,0,41.25,-94.78,0,0,0.2,17,1,1,1,29,0,0,0
680,1990,6,12,6/12/90,17:15:00,3,IA,19,27,1,0,0,5,0,43.05,-91.9,0,0,2,27,1,1,1,65,0,0,0
684,1990,6,12,6/12/90,18:40:00,3,IA,19,28,0,0,0,4,0,42.63,-93.5,0,0,0.4,17,1,1,1,197,0,0,0
687,1990,6,12,6/12/90,20:50:00,3,IA,19,29,0,0,0,3,0,43.15,-91.95,0,0,0.1,17,1,1,1,191,0,0,0
688,1990,6,12,6/12/90,21:09:00,3,IA,19,30,0,0,0,4,0,42.97,-91.87,0,0,0.2,20,1,1,1,65,0,0,0
690,1990,6,12,6/12/90,21:48:00,3,IA,19,31,1,0,0,5,0,43.13,-91.75,0,0,2,40,1,1,1,191,0,0,0
695,1990,6,13,6/13/90,17:20:00,3,IA,19,32,2,0,0,5,0,42.85,-91.4,42.88,-91.25,8,67,1,1,1,43,0,0,0
