280419,2011,3,22,3/22/11,16:00:00,3,IA,19,1,1,2,0,0,0,41.5704,-95.842,41.6832,-95.6738,11.67,100,1,1,1,85,0,0,0
279525,2011,3,22,3/22/11,16:30:00,3,IA,19,2,1,0,0,0.15,0,41.1984,-94.7511,41.2277,-94.7127,2.84,250,1,1,1,29,0,0,0
281746,2011,3,22,3/22/11,16:33:00,3,IA,19,3,0,0,0,0,0,41.1226,-94.7229,41.1538,-94.6796,3.12,80,1,1,1,3,0,0,0
279355,2011,3,22,3/22/11,16:42:00,3,IA,19,4,0,0,0,0,0,41.2598,-94.6436,41.2667,-94.6275,0.97,30,1,1,1,1,0,0,0
288617,2011,3,22,3/22/11,16:47:00,3,IA,19,5,0,0,0,0,0,41.7993,-95.3912,41.8108,-95.3792,1,40,1,1,1,165,0,0,0
279356,2011,3,22,3/22/11,17:16:00,3,IA,19,6,0,0,0,0,0,41.0556,-94.4704,41.0732,-94.4403,1.98,100,1,1,1,175,0,0,0
279357,2011,3,22,3/22/11,17:18:00,3,IA,19,7,2,0,0,1,0,41.3737,-94.1356,41.4582,-93.9793,9.98,1410,1,1,1,121,0,0,0
281747,2011,3,22,3/22/11,18:11:00,3,IA,19,8,0,0,0,0,0,41.2958,-94.1609,41.2971,-94.1568,0.23,25,1,1,1,121,0,0,0
283803,2011,4,9,4/9/11,18:20:00,3,IA,19,9,3,14,0,0,0,42.1535,-95.8283,42.1843,-95.7771,3.38,1200,1,1,1,133,0,0,0
283460,2011,4,9,4/9/11,18:37:00,3,IA,19,10,1,0,0,0.025,0,42.1956,-95.6493,42.2011,-95.6379,0.69,75,1,1,1,47,0,0,0
301836,2011,4,9,4/9/11,19:20:00,3,IA,19,11,2,0,0,0.05,0,42.3217,-95.3969,42.3753,-95.361,4.13,440,1,1,1,93,0,0,0
283214,2011,4,9,4/9/11,19:23:00,3,IA,19,12,3,0,0,2,0,42.3549,-95.286,42.5004,-95.2602,10.14,1760,1,1,1,161,0,0,0
283213,2011,4,9,4/9/11,19:29:00,3,IA,19,13,2,0,0,1,0,42.3746,-95.2424,42.474,-95.1496,8.34,660,1,1,1,161,0,0,0
286082,2011,4,9,4/9/11,19:38:00,3,IA,19,14,0,0,0,0.001,0,42.3948,-95.2027,42.4038,-95.2047,0.63,100,1,1,1,161,0,0,0
301876,2011,4,9,4/9/11,19:42:00,3,IA,19,15,1,0,0,0.1,0,42.4364,-95.4499,42.485,-95.4001,4.21,200,1,1,1,93,0,0,0
283446,2011,4,9,4/9/11,20:08:00,3,IA,19,16,3,0,0,13,0,42.5191,-95.1291,42.8175,-94.7664,29.37,2640,1,1,1,161,21,151,0
302081,2011,4,9,4/9/11,20:14:00,3,IA,19,17,0,0,0,0,0,42.58,-95.09,42.582,-95.08,0.53,50,1,1,1,21,0,0,0
302126,2011,4,9,4/9/11,20:20:00,3,IA,19,18,1,0,0,0.1,0,42.6067,-95.5435,42.6188,-95.443,5.17,300,1,1,1,35,0,0,0
283456,2011,4,9,4/9/11,20:24:00,3,IA,19,19,2,0,0,0.51,0,42.5556,-94.9744,42.5655,-94.9534,1.6,220,1,1,1,161,21,0,0
302257,2011,4,9,4/9/11,20:25:00,3,IA,19,20,1,0,0,0.01,0,42.5751,-94.9438,42.5896,-94.9515,1.08,150,1,1,1,21,0,0,0
302269,2011,4,9,4/9/11,20:50:00,3,IA,19,21,0,0,0,0,0,42.65,-95.35,42.652,-95.348,0.17,50,1,1,1,21,0,0,0
302267,2011,4,9,4/9/11,20:50:00,3,IA,19,22,0,0,0,0,0,42.64,-95.34,42.642,-95.338,0.17,50,1,1,1,21,0,0,0
283450,2011,4,9,4/9/11,20:54:00,3,IA,19,23,4,0,0,2.5,0,42.7293,-94.8557,42.721,-94.7937,3.2,587,1,1,1,151,0,0,0
286544,2011,4,9,4/9/11,20:55:00,3,IA,19,24,1,0,0,0.01,0,42.6912,-94.8141,42.7136,-94.8038,1.64,100,1,1,1,151,0,0,0
286538,2011,4,9,4/9/11,20:55:00,3,IA,19,25,1,0,0,0.01,0,42.6895,-94.8141,42.7084,-94.7968,1.58,100,1,1,1,151,0,0,0
286555,2011,4,9,4/9/11,20:56:00,3,IA,19,26,2,0,0,0.1,0,42.7105,-94.8144,42.7224,-94.8075,0.9,146,1,1,1,151,0,0,0
