350,1980,5,29,5/29/80,16:15:00,3,IA,19,1,0,0,0,0,0,43.32,-96.45,0,0,0.3,60,1,1,1,119,0,0,0
354,1980,5,29,5/29/80,16:30:00,3,IA,19,2,2,0,0,4,0,43.18,-93.2,0,0,0.5,30,1,1,1,33,0,0,0
359,1980,5,29,5/29/80,19:00:00,3,IA,19,3,1,0,0,4,0,42.6,-94.97,42.58,-94.83,4.2,40,1,1,1,21,151,0,0
368,1980,5,29,5/29/80,20:00:00,3,IA,19,4,1,0,0,4,0,42.52,-94.53,0,0,0.5,30,1,1,1,187,0,0,0
369,1980,5,29,5/29/80,20:00:00,3,IA,19,5,0,0,0,0,0,43.38,-92.55,0,0,0.1,30,1,1,1,89,0,0,0
374,1980,5,29,5/29/80,20:45:00,3,IA,19,6,1,0,0,4,0,42.37,-93.82,0,0,0.1,30,1,1,1,79,0,0,0
375,1980,5,29,5/29/80,21:00:00,3,IA,19,7,1,0,0,4,0,41.83,-95.83,0,0,1,30,1,1,1,85,0,0,0
376,1980,5,29,5/29/80,21:20:00,3,IA,19,8,1,0,0,4,0,42.12,-94.93,0,0,0.1,30,1,1,1,27,0,0,0
378,1980,5,30,5/30/80,10:20:00,3,IA,19,9,1,0,0,4,0,43.1,-93.35,0,0,1,30,1,1,1,33,0,0,0
408,1980,6,2,6/2/80,6:30:00,3,IA,19,10,2,0,0,5,0,40.65,-93.42,40.65,-93.32,4.7,80,1,1,1,185,0,0,0
409,1980,6,2,6/2/80,7:00:00,3,IA,19,11,1,3,0,6,0,40.67,-93.02,0,0,2,30,1,1,1,7,0,0,0
410,1980,6,2,6/2/80,7:05:00,3,IA,19,12,2,5,0,6,0,40.63,-92.92,40.72,-92.55,19.8,80,1,1,1,7,51,0,0
417,1980,6,2,6/2/80,15:25:00,3,IA,19,13,4,0,0,6,0,40.62,-93.92,40.58,-93.32,31.2,140,1,1,1,53,185,0,0
418,1980,6,2,6/2/80,17:20:00,3,IA,19,14,1,0,0,5,0,42.43,-90.93,42.43,-90.85,3.6,50,1,1,1,61,0,0,0
487,1980,6,6,6/6/80,12:00:00,3,IA,19,15,1,0,0,5,0,41.6,-93.65,41.62,-93.6,1.3,40,1,1,1,153,0,0,0
494,1980,6,6,6/6/80,23:05:00,3,IA,19,16,1,0,0,6,0,42.82,-96.28,42.78,-96.2,4.1,40,1,1,1,149,0,0,0
533,1980,6,13,6/13/80,18:02:00,3,IA,19,17,1,0,0,4,0,42.77,-94,0,0,0.1,20,1,1,1,91,0,0,0
543,1980,6,14,6/14/80,19:05:00,3,IA,19,18,1,0,0,5,0,41.25,-93.73,41.13,-93.6,9.3,30,1,1,1,181,39,0,0
544,1980,6,14,6/14/80,19:05:00,3,IA,19,19,1,0,0,5,0,41.25,-93.73,41.13,-93.6,9.3,30,1,1,1,181,39,0,0
547,1980,6,14,6/14/80,21:23:00,3,IA,19,20,1,0,0,4,0,40.68,-92.08,40.67,-91.88,10.3,30,1,1,1,177,0,0,0
557,1980,6,17,6/17/80,23:20:00,3,IA,19,21,1,0,0,4,0,41.57,-91.17,0,0,0.2,20,1,1,1,139,0,0,0
605,1980,6,27,6/27/80,18:30:00,3,IA,19,22,1,0,0,4,0,43.18,-93.6,0,0,0.1,20,1,1,1,81,0,0,0
606,1980,6,28,6/28/80,0:05:00,3,IA,19,23,1,0,0,3,0,41.53,-90.6,0,0,0.1,20,1,1,1,163,0,0,0
623,1980,7,4,7/4/80,21:30:00,3,IA,19,24,1,0,0,4,0,41.37,-94.93,41.4,-94.88,1.3,60,1,1,1,29,0,0,0
625,1980,7,5,7/5/80,0:24:00,3,IA,19,25,1,0,0,4,0,40.92,-91.4,40.92,-91.33,0.1,40,1,1,1,87,57,0,0
626,1980,7,5,7/5/80,0:26:00,3,IA,19,26,1,0,0,3,0,40.87,-91.3,0,0,0.1,30,1,1,1,57,0,0,0
628,1980,7,5,7/5/80,0:45:00,3,IA,19,27,1,0,0,5,0,40.82,-91.08,0,0,0.5,30,1,1,1,57,0,0,0
